employee_id,company_id,department_id,job_role,seniority,hire_date,cost_center,active
C09-E0305,C09,C09-D02,Tecnico(a) de Manutencao,Junior,2024-11-30,CC-C09-D02,True
C09-E0306,C09,C09-D01,Tecnico(a) de Producao,Senior,2024-06-17,CC-C09-D01,True
C09-E0307,C09,C09-D06,Executivo(a) de Contas,Pleno,2023-02-07,CC-C09-D06,True
C09-E0308,C09,C09-D05,Comprador(a) Tecnico(a),Pleno,2026-04-27,CC-C09-D05,False
C09-E0309,C09,C09-D01,Tecnico(a) de Producao,Junior,2024-11-09,CC-C09-D01,True
C09-E0310,C09,C09-D02,Tecnico(a) de Manutencao,Especialista,2022-11-27,CC-C09-D02,True
C09-E0311,C09,C09-D01,Tecnico(a) de Producao,Pleno,2025-06-28,CC-C09-D01,True
C09-E0312,C09,C09-D04,Engenheiro(a) de Qualidade,Pleno,2024-01-26,CC-C09-D04,True
C09-E0313,C09,C09-D01,Tecnico(a) de Producao,Senior,2021-05-05,CC-C09-D01,True
C09-E0314,C09,C09-D09,Administrador(a) de Sistemas,Especialista,2025-01-31,CC-C09-D09,True
C09-E0315,C09,C09-D06,Analista Comercial,Junior,2024-04-07,CC-C09-D06,True
C09-E0316,C09,C09-D02,Tecnico(a) de Manutencao,Junior,2021-04-09,CC-C09-D02,True
C09-E0317,C09,C09-D03,Analista de Logistica,Senior,2024-06-26,CC-C09-D03,True
C09-E0318,C09,C09-D08,Business Partner de RH,Junior,2025-05-05,CC-C09-D08,True
C09-E0319,C09,C09-D03,Coordenador(a) de Logistica,Senior,2020-10-12,CC-C09-D03,True
C09-E0320,C09,C09-D01,Operador(a) de Producao,Junior,2023-10-25,CC-C09-D01,True
C09-E0321,C09,C09-D02,Tecnico(a) de Manutencao,Especialista,2021-01-25,CC-C09-D02,True
C09-E0322,C09,C09-D07,Controller Junior,Pleno,2021-05-23,CC-C09-D07,True
C09-E0323,C09,C09-D04,Engenheiro(a) de Qualidade,Senior,2022-03-24,CC-C09-D04,True
C09-E0324,C09,C09-D04,Engenheiro(a) de Qualidade,Pleno,2022-11-24,CC-C09-D04,True
C09-E0325,C09,C09-D07,Analista Financeiro,Pleno,2026-05-23,CC-C09-D07,True
C09-E0326,C09,C09-D08,Analista de RH,Gerente,2022-02-14,CC-C09-D08,True
C09-E0327,C09,C09-D08,Business Partner de RH,Pleno,2023-05-05,CC-C09-D08,True
C09-E0328,C09,C09-D01,Operador(a) de Producao,Especialista,2022-04-22,CC-C09-D01,True
C09-E0329,C09,C09-D03,Coordenador(a) de Logistica,Senior,2023-07-10,CC-C09-D03,True
C09-E0330,C09,C09-D06,Analista Comercial,Senior,2023-05-21,CC-C09-D06,True
C09-E0331,C09,C09-D06,Executivo(a) de Contas,Pleno,2025-07-11,CC-C09-D06,True
C09-E0332,C09,C09-D04,Analista de Qualidade,Pleno,2024-03-29,CC-C09-D04,True
C09-E0333,C09,C09-D01,Tecnico(a) de Producao,Senior,2025-09-08,CC-C09-D01,True
C09-E0334,C09,C09-D06,Executivo(a) de Contas,Junior,2020-10-03,CC-C09-D06,True
C09-E0335,C09,C09-D05,Comprador(a) Tecnico(a),Senior,2021-10-20,CC-C09-D05,True
C09-E0336,C09,C09-D01,Operador(a) de Producao,Pleno,2023-07-10,CC-C09-D01,True
C09-E0337,C09,C09-D02,Engenheiro(a) de Manutencao,Pleno,2024-10-11,CC-C09-D02,True
C09-E0338,C09,C09-D01,Operador(a) de Producao,Senior,2021-02-12,CC-C09-D01,True
C09-E0339,C09,C09-D01,Tecnico(a) de Producao,Pleno,2023-03-08,CC-C09-D01,True
C10-E0001,C10,C10-D03,Analista de Logistica,Junior,2021-12-29,CC-C10-D03,True
C10-E0002,C10,C10-D03,Analista de Logistica,Junior,2023-10-07,CC-C10-D03,True
C10-E0003,C10,C10-D06,Coordenador(a) Comercial,Junior,2024-08-01,CC-C10-D06,False
C10-E0004,C10,C10-D09,Administrador(a) de Sistemas,Pleno,2021-06-10,CC-C10-D09,True
C10-E0005,C10,C10-D01,Tecnico(a) de Producao,Pleno,2024-10-21,CC-C10-D01,True
C10-E0006,C10,C10-D01,Supervisor(a) de Producao,Pleno,2022-06-03,CC-C10-D01,True
C10-E0007,C10,C10-D08,Business Partner de RH,Junior,2023-11-05,CC-C10-D08,True
C10-E0008,C10,C10-D03,Coordenador(a) de Logistica,Senior,2024-10-20,CC-C10-D03,True
C10-E0009,C10,C10-D04,Analista de Qualidade,Junior,2020-08-20,CC-C10-D04,True
C10-E0010,C10,C10-D03,Coordenador(a) de Logistica,Pleno,2022-02-03,CC-C10-D03,True
C10-E0011,C10,C10-D01,Supervisor(a) de Producao,Pleno,2025-12-03,CC-C10-D01,True
C10-E0012,C10,C10-D06,Coordenador(a) Comercial,Pleno,2022-10-23,CC-C10-D06,True
C10-E0013,C10,C10-D06,Coordenador(a) Comercial,Junior,2023-05-18,CC-C10-D06,True
C10-E0014,C10,C10-D01,Supervisor(a) de Producao,Junior,2024-06-29,CC-C10-D01,True
C10-E0015,C10,C10-D01,Supervisor(a) de Producao,Junior,2022-05-07,CC-C10-D01,True
C10-E0016,C10,C10-D07,Analista Financeiro,Junior,2020-08-25,CC-C10-D07,True
C10-E0017,C10,C10-D01,Operador(a) de Producao,Senior,2023-03-22,CC-C10-D01,True
C10-E0018,C10,C10-D07,Controller Junior,Junior,2020-12-25,CC-C10-D07,True
C10-E0019,C10,C10-D01,Tecnico(a) de Producao,Junior,2026-05-15,CC-C10-D01,True
C10-E0020,C10,C10-D04,Analista de Qualidade,Pleno,2021-07-06,CC-C10-D04,True
C10-E0021,C10,C10-D08,Analista de RH,Senior,2023-03-26,CC-C10-D08,True
C10-E0022,C10,C10-D05,Analista de Compras,Senior,2025-04-10,CC-C10-D05,True
C10-E0023,C10,C10-D02,Engenheiro(a) de Manutencao,Pleno,2025-02-12,CC-C10-D02,True
C10-E0024,C10,C10-D05,Comprador(a) Tecnico(a),Senior,2021-07-26,CC-C10-D05,True
C10-E0025,C10,C10-D01,Operador(a) de Producao,Especialista,2023-06-01,CC-C10-D01,True
C10-E0026,C10,C10-D01,Supervisor(a) de Producao,Junior,2024-01-30,CC-C10-D01,True
C10-E0027,C10,C10-D09,Analista de Infraestrutura,Junior,2026-03-12,CC-C10-D09,True
C10-E0028,C10,C10-D06,Executivo(a) de Contas,Senior,2022-11-25,CC-C10-D06,True
C10-E0029,C10,C10-D04,Analista de Qualidade,Senior,2022-08-02,CC-C10-D04,True
C10-E0030,C10,C10-D02,Tecnico(a) de Manutencao,Senior,2025-10-20,CC-C10-D02,True
C10-E0031,C10,C10-D01,Operador(a) de Producao,Pleno,2020-08-25,CC-C10-D01,True
C10-E0032,C10,C10-D01,Tecnico(a) de Producao,Pleno,2026-03-27,CC-C10-D01,True
C10-E0033,C10,C10-D03,Coordenador(a) de Logistica,Pleno,2025-06-25,CC-C10-D03,True
C10-E0034,C10,C10-D06,Coordenador(a) Comercial,Senior,2023-06-22,CC-C10-D06,False
C10-E0035,C10,C10-D03,Analista de Logistica,Especialista,2024-11-19,CC-C10-D03,True
C10-E0036,C10,C10-D07,Analista de Contas a Pagar,Senior,2025-04-25,CC-C10-D07,True
C10-E0037,C10,C10-D01,Operador(a) de Producao,Pleno,2020-09-18,CC-C10-D01,True
C10-E0038,C10,C10-D02,Engenheiro(a) de Manutencao,Junior,2021-05-11,CC-C10-D02,True
C10-E0039,C10,C10-D01,Operador(a) de Producao,Pleno,2023-11-13,CC-C10-D01,True
C10-E0040,C10,C10-D02,Tecnico(a) de Manutencao,Senior,2025-07-04,,True
C10-E0041,C10,C10-D01,Tecnico(a) de Producao,Senior,2021-04-18,CC-C10-D01,True
C10-E0042,C10,C10-D09,Analista de Infraestrutura,Senior,2021-06-25,CC-C10-D09,True
C10-E0043,C10,C10-D01,Operador(a) de Producao,Senior,2025-02-13,CC-C10-D01,True
C10-E0044,C10,C10-D08,Recrutador(a),Pleno,2026-01-03,CC-C10-D08,True
C10-E0045,C10,C10-D02,Tecnico(a) de Manutencao,Especialista,2025-08-05,CC-C10-D02,True
C10-E0046,C10,C10-D09,Administrador(a) de Sistemas,Senior,2021-01-21,CC-C10-D09,True
C10-E0047,C10,C10-D03,Analista de Logistica,Senior,2021-02-01,CC-C10-D03,True
C10-E0048,C10,C10-D08,Recrutador(a),Junior,2021-08-09,CC-C10-D08,True
C10-E0049,C10,C10-D01,Supervisor(a) de Producao,Senior,2021-03-18,CC-C10-D01,True
C10-E0050,C10,C10-D06,Coordenador(a) Comercial,Pleno,2021-08-19,CC-C10-D06,True
C10-E0051,C10,C10-D08,Business Partner de RH,Senior,2021-09-08,CC-C10-D08,True
C10-E0052,C10,C10-D01,Supervisor(a) de Producao,Pleno,2025-05-07,CC-C10-D01,True
C10-E0053,C10,C10-D01,Supervisor(a) de Producao,Pleno,2021-02-03,CC-C10-D01,True
C10-E0054,C10,C10-D02,Tecnico(a) de Manutencao,Junior,2023-04-08,CC-C10-D02,True
C10-E0055,C10,C10-D08,Recrutador(a),Pleno,2021-11-11,CC-C10-D08,False
C10-E0056,C10,C10-D03,Analista de Logistica,Junior,2026-05-13,CC-C10-D03,True
C10-E0057,C10,C10-D03,Analista de Logistica,Senior,2023-03-15,,True
C10-E0058,C10,C10-D01,Tecnico(a) de Producao,Junior,2024-02-21,CC-C10-D01,True
C10-E0059,C10,C10-D01,Supervisor(a) de Producao,Pleno,2021-11-10,CC-C10-D01,True
C10-E0060,C10,C10-D06,Executivo(a) de Contas,Pleno,2021-08-31,CC-C10-D06,True
C10-E0061,C10,C10-D01,Supervisor(a) de Producao,Pleno,2023-07-07,CC-C10-D01,True
C10-E0062,C10,C10-D04,Engenheiro(a) de Qualidade,Pleno,2022-05-06,CC-C10-D04,True
C10-E0063,C10,C10-D08,Recrutador(a),Pleno,2021-12-27,CC-C10-D08,True
C10-E0064,C10,C10-D01,Supervisor(a) de Producao,Pleno,2021-01-12,CC-C10-D01,True
C10-E0065,C10,C10-D04,Engenheiro(a) de Qualidade,Senior,2024-09-10,CC-C10-D04,True
C10-E0066,C10,C10-D01,Tecnico(a) de Producao,Senior,2024-03-08,CC-C10-D01,True
C10-E0067,C10,C10-D04,Engenheiro(a) de Qualidade,Pleno,2024-11-23,CC-C10-D04,True
C10-E0068,C10,C10-D01,Tecnico(a) de Producao,Junior,2025-02-09,CC-C10-D01,True
C10-E0069,C10,C10-D06,Analista Comercial,Pleno,2024-08-18,CC-C10-D06,True
C10-E0070,C10,C10-D01,Tecnico(a) de Producao,Pleno,2021-12-14,CC-C10-D01,True
C10-E0071,C10,C10-D02,Tecnico(a) de Manutencao,Pleno,2024-08-22,CC-C10-D02,True
C10-E0072,C10,C10-D04,Analista de Qualidade,Senior,2021-08-09,CC-C10-D04,True
C10-E0073,C10,C10-D01,Operador(a) de Producao,Junior,2021-02-26,CC-C10-D01,True
C10-E0074,C10,C10-D06,Analista Comercial,Pleno,2025-06-15,CC-C10-D06,True
C10-E0075,C10,C10-D01,Operador(a) de Producao,Junior,2022-04-15,CC-C10-D01,False
C10-E0076,C10,C10-D04,Analista de Qualidade,Junior,2022-02-18,CC-C10-D04,True
C10-E0077,C10,C10-D01,Supervisor(a) de Producao,Senior,2022-09-03,CC-C10-D01,True
C10-E0078,C10,C10-D05,Comprador(a) Tecnico(a),Gerente,2022-02-15,CC-C10-D05,True
C10-E0079,C10,C10-D01,Operador(a) de Producao,Senior,2020-10-24,CC-C10-D01,True
C10-E0080,C10,C10-D02,Tecnico(a) de Manutencao,Junior,2020-11-25,CC-C10-D02,True
C10-E0081,C10,C10-D01,Operador(a) de Producao,Pleno,2020-08-19,CC-C10-D01,True
C10-E0082,C10,C10-D06,Executivo(a) de Contas,Especialista,2021-09-20,CC-C10-D06,True
C10-E0083,C10,C10-D01,Tecnico(a) de Producao,Pleno,2023-11-06,CC-C10-D01,True
C10-E0084,C10,C10-D07,Analista de Contas a Pagar,Junior,2026-01-15,CC-C10-D07,True
C10-E0085,C10,C10-D08,Recrutador(a),Junior,2026-06-10,CC-C10-D08,True
C10-E0086,C10,C10-D01,Operador(a) de Producao,Junior,2023-05-08,CC-C10-D01,True
C10-E0087,C10,C10-D04,Engenheiro(a) de Qualidade,Senior,2022-05-12,CC-C10-D04,True
C10-E0088,C10,C10-D01,Tecnico(a) de Producao,Senior,2024-12-28,CC-C10-D01,True
C10-E0089,C10,C10-D02,Tecnico(a) de Manutencao,Pleno,2025-06-07,CC-C10-D02,True
C10-E0090,C10,C10-D05,Comprador(a) Tecnico(a),Pleno,2022-07-19,CC-C10-D05,True
C10-E0091,C10,C10-D04,Engenheiro(a) de Qualidade,Senior,2024-11-05,CC-C10-D04,True
C10-E0092,C10,C10-D04,Analista de Qualidade,Junior,2021-05-06,CC-C10-D04,True
C10-E0093,C10,C10-D01,Tecnico(a) de Producao,Senior,2026-02-02,CC-C10-D01,True
C10-E0094,C10,C10-D02,Engenheiro(a) de Manutencao,Junior,2020-10-07,CC-C10-D02,True
C10-E0095,C10,C10-D01,Operador(a) de Producao,Junior,2020-10-20,CC-C10-D01,True
C10-E0096,C10,C10-D05,Analista de Compras,Pleno,2020-09-08,CC-C10-D05,True
C10-E0097,C10,C10-D03,Coordenador(a) de Logistica,Especialista,2022-03-23,CC-C10-D03,True
C10-E0098,C10,C10-D05,Comprador(a) Tecnico(a),Especialista,2022-12-16,CC-C10-D05,True
C10-E0099,C10,C10-D01,Operador(a) de Producao,Pleno,2022-08-20,CC-C10-D01,True
C10-E0100,C10,C10-D01,Supervisor(a) de Producao,Pleno,2021-04-11,CC-C10-D01,True
C10-E0101,C10,C10-D01,Operador(a) de Producao,Senior,2023-05-31,CC-C10-D01,True
C10-E0102,C10,C10-D01,Operador(a) de Producao,Junior,2022-02-25,CC-C10-D01,True
C10-E0103,C10,C10-D01,Operador(a) de Producao,Junior,2023-11-13,CC-C10-D01,True
C10-E0104,C10,C10-D06,Analista Comercial,Senior,2020-10-04,CC-C10-D06,False
C10-E0105,C10,C10-D08,Recrutador(a),Junior,2026-05-03,CC-C10-D08,False
C10-E0106,C10,C10-D03,Coordenador(a) de Logistica,Senior,2024-09-21,CC-C10-D03,True
C10-E0107,C10,C10-D02,Engenheiro(a) de Manutencao,Senior,2022-05-04,CC-C10-D02,True
C10-E0108,C10,C10-D01,Supervisor(a) de Producao,Pleno,2025-08-04,CC-C10-D01,True
C10-E0109,C10,C10-D07,Analista Financeiro,Junior,2021-02-06,CC-C10-D07,True
C10-E0110,C10,C10-D01,Operador(a) de Producao,Senior,2021-02-06,CC-C10-D01,True
C10-E0111,C10,C10-D09,Administrador(a) de Sistemas,Pleno,2024-04-24,CC-C10-D09,False
C10-E0112,C10,C10-D03,Analista de Logistica,Pleno,2023-10-24,CC-C10-D03,True
C10-E0113,C10,C10-D01,Supervisor(a) de Producao,Junior,2024-02-16,CC-C10-D01,True
C10-E0114,C10,C10-D08,Analista de RH,Senior,2021-06-05,CC-C10-D08,True
C10-E0115,C10,C10-D01,Operador(a) de Producao,Pleno,2025-04-01,CC-C10-D01,True
C10-E0116,C10,C10-D03,Analista de Logistica,Senior,2022-04-29,CC-C10-D03,True
C10-E0117,C10,C10-D03,Coordenador(a) de Logistica,Junior,2026-05-15,CC-C10-D03,True
C10-E0118,C10,C10-D01,Tecnico(a) de Producao,Pleno,2025-12-20,CC-C10-D01,True
C10-E0119,C10,C10-D02,Engenheiro(a) de Manutencao,Junior,2022-11-28,CC-C10-D02,True
C10-E0120,C10,C10-D04,Engenheiro(a) de Qualidade,Pleno,2020-12-09,CC-C10-D04,True
C10-E0121,C10,C10-D05,Comprador(a) Tecnico(a),Junior,2021-12-25,CC-C10-D05,True
C10-E0122,C10,C10-D01,Tecnico(a) de Producao,Pleno,2025-01-02,CC-C10-D01,True
C10-E0123,C10,C10-D08,Business Partner de RH,Senior,2023-06-08,CC-C10-D08,True
C10-E0124,C10,C10-D01,Operador(a) de Producao,Pleno,2020-10-22,CC-C10-D01,True
C10-E0125,C10,C10-D01,Tecnico(a) de Producao,Especialista,2021-10-06,CC-C10-D01,True
C10-E0126,C10,C10-D01,Operador(a) de Producao,Senior,2022-03-14,CC-C10-D01,True
C10-E0127,C10,C10-D01,Supervisor(a) de Producao,Gerente,2022-04-02,,True
C10-E0128,C10,C10-D01,Tecnico(a) de Producao,Junior,2024-01-30,CC-C10-D01,True
C10-E0129,C10,C10-D09,Analista de TI,Senior,2024-04-16,CC-C10-D09,True
C10-E0130,C10,C10-D01,Supervisor(a) de Producao,Pleno,2024-05-06,CC-C10-D01,True
C10-E0131,C10,C10-D01,Operador(a) de Producao,Senior,2024-08-09,CC-C10-D01,True
C10-E0132,C10,C10-D01,Tecnico(a) de Producao,Pleno,2022-08-06,CC-C10-D01,True
C10-E0133,C10,C10-D05,Comprador(a) Tecnico(a),Pleno,2021-09-09,CC-C10-D05,True
C10-E0134,C10,C10-D07,Analista de Contas a Pagar,Pleno,2022-04-09,CC-C10-D07,True
C11-E0001,C11,C11-D01,Supervisor(a) de Producao,Pleno,2021-05-22,CC-C11-D01,True
C11-E0002,C11,C11-D01,Operador(a) de Producao,Senior,2020-08-16,CC-C11-D01,True
C11-E0003,C11,C11-D03,Analista de Logistica,Junior,2025-04-28,CC-C11-D03,True
C11-E0004,C11,C11-D02,Tecnico(a) de Manutencao,Junior,2021-08-06,CC-C11-D02,True
C11-E0005,C11,C11-D03,Analista de Logistica,Pleno,2024-10-22,CC-C11-D03,True
C11-E0006,C11,C11-D01,Tecnico(a) de Producao,Gerente,2025-04-11,CC-C11-D01,True
C11-E0007,C11,C11-D04,Analista de Qualidade,Pleno,2024-06-18,CC-C11-D04,True
C11-E0008,C11,C11-D07,Analista Financeiro,Senior,2021-02-08,CC-C11-D07,True
C11-E0009,C11,C11-D01,Tecnico(a) de Producao,Senior,2023-02-14,CC-C11-D01,True
C11-E0010,C11,C11-D03,Coordenador(a) de Logistica,Senior,2024-06-07,CC-C11-D03,True
C11-E0011,C11,C11-D09,Analista de TI,Junior,2021-12-23,CC-C11-D09,True
C11-E0012,C11,C11-D01,Operador(a) de Producao,Gerente,2025-10-12,CC-C11-D01,True
C11-E0013,C11,C11-D04,Engenheiro(a) de Qualidade,Junior,2021-02-06,CC-C11-D04,True
C11-E0014,C11,C11-D01,Operador(a) de Producao,Pleno,2021-05-26,CC-C11-D01,True
C11-E0015,C11,C11-D04,Engenheiro(a) de Qualidade,Junior,2022-05-25,CC-C11-D04,True
C11-E0016,C11,C11-D01,Tecnico(a) de Producao,Junior,2023-07-22,CC-C11-D01,True
C11-E0017,C11,C11-D09,Analista de Infraestrutura,Junior,2025-01-31,CC-C11-D09,False
C11-E0018,C11,C11-D05,Analista de Compras,Senior,2022-11-18,CC-C11-D05,True
C11-E0019,C11,C11-D06,Coordenador(a) Comercial,Junior,2024-06-27,CC-C11-D06,True
C11-E0020,C11,C11-D05,Comprador(a) Tecnico(a),Pleno,2022-06-18,CC-C11-D05,False
C11-E0021,C11,C11-D03,Coordenador(a) de Logistica,Pleno,2021-06-07,CC-C11-D03,True
C11-E0022,C11,C11-D02,Engenheiro(a) de Manutencao,Pleno,2023-03-26,CC-C11-D02,False
C11-E0023,C11,C11-D07,Analista Financeiro,Pleno,2024-07-25,CC-C11-D07,True
C11-E0024,C11,C11-D09,Suporte Tecnico,Junior,2021-09-18,CC-C11-D09,True
C11-E0025,C11,C11-D03,Coordenador(a) de Logistica,Junior,2025-08-23,CC-C11-D03,False
C11-E0026,C11,C11-D08,Business Partner de RH,Pleno,2023-11-20,CC-C11-D08,True
C11-E0027,C11,C11-D03,Coordenador(a) de Logistica,Pleno,2023-06-12,CC-C11-D03,True
C11-E0028,C11,C11-D03,Coordenador(a) de Logistica,Pleno,2023-05-27,CC-C11-D03,True
C11-E0029,C11,C11-D02,Engenheiro(a) de Manutencao,Junior,2021-05-24,CC-C11-D02,True
C11-E0030,C11,C11-D01,Operador(a) de Producao,Pleno,2026-03-09,CC-C11-D01,True
C11-E0031,C11,C11-D01,Operador(a) de Producao,Senior,2022-05-28,CC-C11-D01,True
C11-E0032,C11,C11-D01,Tecnico(a) de Producao,Pleno,2025-07-19,CC-C11-D01,True
C11-E0033,C11,C11-D03,Coordenador(a) de Logistica,Junior,2025-04-16,CC-C11-D03,True
C11-E0034,C11,C11-D02,Engenheiro(a) de Manutencao,Senior,2023-01-15,CC-C11-D02,True
C11-E0035,C11,C11-D02,Engenheiro(a) de Manutencao,Pleno,2025-07-06,CC-C11-D02,True
C11-E0036,C11,C11-D09,Administrador(a) de Sistemas,Junior,2025-07-01,CC-C11-D09,True
C11-E0037,C11,C11-D02,Engenheiro(a) de Manutencao,Pleno,2022-12-22,CC-C11-D02,True
C12-E0001,C12,C12-D02,Coordenador(a) de Logistica,Pleno,2025-01-10,CC-C12-D02,True
C12-E0002,C12,C12-D01,Gerente de Loja,Senior,2025-12-15,CC-C12-D01,False
C12-E0003,C12,C12-D02,Coordenador(a) de Logistica,Pleno,2022-10-18,CC-C12-D02,True
C12-E0004,C12,C12-D02,Coordenador(a) de Logistica,Senior,2020-08-25,CC-C12-D02,True
C12-E0005,C12,C12-D01,Vendedor(a),Junior,2021-06-15,CC-C12-D01,True
C12-E0006,C12,C12-D01,Operador(a) de Caixa,Senior,2023-02-03,CC-C12-D01,True
C12-E0007,C12,C12-D07,Analista de Contas a Pagar,Junior,2021-04-28,CC-C12-D07,True
C12-E0008,C12,C12-D01,Operador(a) de Caixa,Pleno,2021-07-26,CC-C12-D01,True
C12-E0009,C12,C12-D05,Especialista em Marketplace,Senior,2021-01-07,CC-C12-D05,True
C12-E0010,C12,C12-D01,Operador(a) de Caixa,Junior,2023-11-24,CC-C12-D01,True
C12-E0011,C12,C12-D01,Vendedor(a),Junior,2022-12-28,CC-C12-D01,True
C12-E0012,C12,C12-D01,Vendedor(a),Senior,2025-03-30,CC-C12-D01,True
C12-E0013,C12,C12-D01,Gerente de Loja,Junior,2024-11-30,CC-C12-D01,True
C12-E0014,C12,C12-D06,Especialista em Relacionamento com Cliente,Junior,2026-05-08,CC-C12-D06,True
C12-E0015,C12,C12-D07,Controller Junior,Junior,2021-02-03,CC-C12-D07,False
C12-E0016,C12,C12-D01,Vendedor(a),Senior,2021-08-22,CC-C12-D01,True
C12-E0017,C12,C12-D02,Analista de Supply Chain,Senior,2021-08-25,,True
C12-E0018,C12,C12-D03,Analista de Compras,Senior,2025-01-21,CC-C12-D03,True
C12-E0019,C12,C12-D07,Analista de Contas a Pagar,Junior,2021-07-17,CC-C12-D07,True
C12-E0020,C12,C12-D06,Analista de Atendimento,Pleno,2022-01-27,CC-C12-D06,True
C12-E0021,C12,C12-D03,Comprador(a),Pleno,2023-06-30,CC-C12-D03,True
C12-E0022,C12,C12-D05,Analista de E-commerce,Junior,2020-08-25,CC-C12-D05,True
C12-E0023,C12,C12-D06,Especialista em Relacionamento com Cliente,Pleno,2023-04-02,CC-C12-D06,True
C12-E0024,C12,C12-D01,Operador(a) de Caixa,Senior,2021-07-31,CC-C12-D01,True
C12-E0025,C12,C12-D02,Analista de Supply Chain,Pleno,2025-09-04,CC-C12-D02,True
C12-E0026,C12,C12-D07,Controller Junior,Especialista,2025-06-30,CC-C12-D07,True
C12-E0027,C12,C12-D06,Especialista em Relacionamento com Cliente,Senior,2024-08-03,CC-C12-D06,False
C12-E0028,C12,C12-D03,Analista de Compras,Senior,2025-01-23,CC-C12-D03,True
C12-E0029,C12,C12-D03,Comprador(a),Pleno,2025-11-20,CC-C12-D03,True
C12-E0030,C12,C12-D01,Gerente de Loja,Senior,2025-01-27,CC-C12-D01,True
C12-E0031,C12,C12-D03,Analista de Compras,Pleno,2023-06-05,CC-C12-D03,True
C12-E0032,C12,C12-D05,Especialista em Marketplace,Senior,2022-01-14,,True
C12-E0033,C12,C12-D02,Analista de Supply Chain,Junior,2024-10-02,,True
C12-E0034,C12,C12-D06,Analista de Atendimento,Pleno,2022-08-11,CC-C12-D06,True
C12-E0035,C12,C12-D07,Controller Junior,Senior,2024-01-13,CC-C12-D07,True
C12-E0036,C12,C12-D01,Gerente de Loja,Pleno,2022-09-28,CC-C12-D01,True
C12-E0037,C12,C12-D02,Analista de Supply Chain,Pleno,2025-10-25,CC-C12-D02,False
C12-E0038,C12,C12-D02,Coordenador(a) de Logistica,Junior,2025-08-23,CC-C12-D02,True
C12-E0039,C12,C12-D05,Analista de E-commerce,Pleno,2024-04-15,CC-C12-D05,True
C12-E0040,C12,C12-D01,Vendedor(a),Pleno,2022-03-02,CC-C12-D01,True
C12-E0041,C12,C12-D05,Analista de E-commerce,Pleno,2023-08-27,CC-C12-D05,True
C12-E0042,C12,C12-D07,Controller Junior,Pleno,2023-09-03,CC-C12-D07,True
C12-E0043,C12,C12-D02,Analista de Supply Chain,Junior,2024-03-18,CC-C12-D02,True
C12-E0044,C12,C12-D07,Analista Financeiro,Especialista,2023-03-12,CC-C12-D07,True
C12-E0045,C12,C12-D09,Administrador(a) de Sistemas,Pleno,2021-02-21,CC-C12-D09,True
C12-E0046,C12,C12-D01,Vendedor(a),Pleno,2022-10-27,CC-C12-D01,True
C12-E0047,C12,C12-D01,Operador(a) de Caixa,Pleno,2025-12-21,CC-C12-D01,True
C12-E0048,C12,C12-D08,Recrutador(a),Senior,2023-03-13,CC-C12-D08,True
C12-E0049,C12,C12-D08,Business Partner de RH,Junior,2023-02-04,CC-C12-D08,True
C12-E0050,C12,C12-D01,Gerente de Loja,Pleno,2024-01-01,CC-C12-D01,False
C12-E0051,C12,C12-D01,Gerente de Loja,Senior,2022-07-26,CC-C12-D01,True
C12-E0052,C12,C12-D01,Gerente de Loja,Gerente,2025-03-06,CC-C12-D01,True
C12-E0053,C12,C12-D09,Analista de TI,Junior,2022-01-02,CC-C12-D09,True
C12-E0054,C12,C12-D01,Gerente de Loja,Pleno,2025-12-21,CC-C12-D01,True
C12-E0055,C12,C12-D03,Analista Comercial,Junior,2021-02-11,CC-C12-D03,True
C12-E0056,C12,C12-D06,Analista de Atendimento,Pleno,2022-04-12,CC-C12-D06,True
C12-E0057,C12,C12-D01,Gerente de Loja,Senior,2025-03-26,CC-C12-D01,True
C12-E0058,C12,C12-D04,Especialista em Midias Digitais,Pleno,2022-08-25,CC-C12-D04,True
C12-E0059,C12,C12-D01,Operador(a) de Caixa,Pleno,2025-10-09,CC-C12-D01,True
C12-E0060,C12,C12-D07,Analista de Contas a Pagar,Pleno,2024-09-19,CC-C12-D07,True
C12-E0061,C12,C12-D01,Gerente de Loja,Pleno,2025-01-12,CC-C12-D01,True
C12-E0062,C12,C12-D05,Especialista em Marketplace,Junior,2022-07-20,CC-C12-D05,False
C12-E0063,C12,C12-D05,Especialista em Marketplace,Pleno,2024-04-12,CC-C12-D05,True
C12-E0064,C12,C12-D01,Vendedor(a),Pleno,2022-06-05,CC-C12-D01,True
C12-E0065,C12,C12-D01,Vendedor(a),Junior,2026-01-01,CC-C12-D01,True
C12-E0066,C12,C12-D02,Coordenador(a) de Logistica,Pleno,2023-02-20,CC-C12-D02,True
C12-E0067,C12,C12-D01,Vendedor(a),Pleno,2024-04-25,CC-C12-D01,False
C12-E0068,C12,C12-D06,Especialista em Relacionamento com Cliente,Especialista,2024-04-20,CC-C12-D06,True
C12-E0069,C12,C12-D06,Especialista em Relacionamento com Cliente,Pleno,2024-08-24,CC-C12-D06,True
C12-E0070,C12,C12-D02,Analista de Supply Chain,Senior,2023-08-06,CC-C12-D02,True
C12-E0071,C12,C12-D04,Coordenador(a) de Marketing,Senior,2023-01-29,CC-C12-D04,True
C12-E0072,C12,C12-D04,Analista de Marketing,Pleno,2020-10-08,CC-C12-D04,True
C12-E0073,C12,C12-D06,Analista de Atendimento,Gerente,2021-03-01,,True
