build_id,project_id,timestamp,status,duration,tests_executed,tests_failed
BLD-C01-P05-008114,C01-P05,2026-04-06 10:55:58,Sucesso,309,391,0
BLD-C01-P05-008115,C01-P05,2026-04-19 19:54:36,Sucesso,527,51,0
BLD-C01-P05-008116,C01-P05,2026-04-10 15:16:00,Sucesso,334,449,0
BLD-C01-P05-008117,C01-P05,2026-04-11 09:50:27,Sucesso,253,498,0
BLD-C01-P05-008118,C01-P05,2026-04-05 12:41:03,Falha,200,10,10
BLD-C01-P05-008119,C01-P05,2026-04-07 21:51:47,Sucesso,325,480,0
BLD-C01-P05-008120,C01-P05,2026-04-19 11:00:37,Sucesso,373,533,0
BLD-C01-P05-008121,C01-P05,2026-04-02 10:37:02,Sucesso,334,610,0
BLD-C01-P05-008122,C01-P05,2026-04-08 07:35:02,Falha,474,380,4
BLD-C01-P05-008123,C01-P05,2026-04-28 15:26:12,Sucesso,197,228,1
BLD-C01-P05-008124,C01-P05,2026-04-07 11:02:35,Sucesso,464,668,0
BLD-C01-P05-008125,C01-P05,2026-04-28 08:57:18,Falha,327,395,5
BLD-C01-P05-008126,C01-P05,2026-04-25 08:53:18,Sucesso,175,509,0
BLD-C01-P05-008127,C01-P05,2026-04-25 11:00:43,Sucesso,466,367,0
BLD-C01-P05-008128,C01-P05,2026-04-03 21:31:33,Sucesso,509,63,0
BLD-C01-P05-008129,C01-P05,2026-04-17 12:40:08,Sucesso,584,308,1
BLD-C01-P05-008130,C01-P05,2026-04-03 13:06:44,Sucesso,223,310,0
BLD-C01-P05-008131,C01-P05,2026-04-03 16:24:30,Sucesso,20,70,0
BLD-C01-P05-008132,C01-P05,2026-04-04 15:22:04,Sucesso,321,389,0
BLD-C01-P05-008133,C01-P05,2026-04-21 17:29:38,Sucesso,408,437,0
BLD-C01-P05-008134,C01-P05,2026-04-24 18:26:32,Sucesso,183,46,0
BLD-C01-P05-008135,C01-P05,2026-04-08 17:38:27,Falha,96,225,2
BLD-C01-P05-008136,C01-P05,2026-04-19 09:25:32,Sucesso,218,432,0
BLD-C01-P05-008137,C01-P05,2026-04-30 08:02:10,Sucesso,268,331,0
BLD-C01-P05-008138,C01-P05,2026-04-13 07:53:42,Falha,274,619,16
BLD-C01-P05-008139,C01-P05,2026-04-22 11:59:05,Sucesso,179,186,0
BLD-C01-P05-008140,C01-P05,2026-04-15 18:03:14,Falha,463,445,1
BLD-C01-P05-008141,C01-P05,2026-04-20 20:14:49,Sucesso,158,712,0
BLD-C01-P05-008142,C01-P05,2026-04-04 09:11:14,Sucesso,305,210,0
BLD-C01-P05-008143,C01-P05,2026-04-29 16:06:54,Sucesso,341,854,0
BLD-C01-P05-008144,C01-P05,2026-04-07 13:38:03,Sucesso,525,99,0
BLD-C01-P05-008145,C01-P05,2026-04-19 19:59:11,Falha,333,477,12
BLD-C01-P05-008146,C01-P05,2026-04-26 10:44:53,Sucesso,315,394,0
BLD-C01-P05-008147,C01-P05,2026-04-02 17:46:17,Falha,311,359,1
BLD-C01-P05-008148,C01-P05,2026-04-14 16:43:49,Sucesso,246,374,0
BLD-C01-P05-008149,C01-P05,2026-04-29 16:53:07,Sucesso,371,459,1
BLD-C01-P05-008150,C01-P05,2026-04-23 15:06:39,Sucesso,507,432,1
BLD-C01-P05-008151,C01-P05,2026-04-24 18:22:08,Sucesso,310,293,0
BLD-C01-P05-008152,C01-P05,2026-04-13 20:57:57,Sucesso,216,219,0
BLD-C01-P05-008153,C01-P05,2026-04-17 16:22:42,Sucesso,247,552,0
BLD-C01-P05-008154,C01-P05,2026-04-05 14:07:30,Sucesso,220,488,1
BLD-C01-P05-008155,C01-P05,2026-04-25 13:34:12,Falha,164,114,20
BLD-C01-P05-008156,C01-P05,2026-04-01 13:58:12,Sucesso,597,528,0
BLD-C01-P05-008157,C01-P05,2026-04-29 07:48:32,Sucesso,376,544,0
BLD-C01-P05-008158,C01-P05,2026-04-07 07:08:13,Sucesso,633,324,1
BLD-C01-P05-008159,C01-P05,2026-04-28 21:32:26,Sucesso,325,736,0
BLD-C01-P05-008160,C01-P05,2026-04-10 11:33:51,Falha,542,236,9
BLD-C01-P05-008161,C01-P05,2026-04-15 08:19:11,Sucesso,601,746,0
BLD-C01-P05-008162,C01-P05,2026-04-21 15:10:58,Falha,253,700,3
BLD-C01-P05-008163,C01-P05,2026-04-01 12:01:05,Sucesso,161,322,0
BLD-C01-P05-008164,C01-P05,2026-04-12 11:15:35,Sucesso,246,206,0
BLD-C01-P05-008165,C01-P05,2026-04-22 19:23:58,Sucesso,235,550,0
BLD-C01-P05-008166,C01-P05,2026-04-17 16:48:55,Sucesso,442,498,0
BLD-C01-P05-008167,C01-P05,2026-04-14 17:34:00,Sucesso,355,237,0
BLD-C01-P05-008168,C01-P05,2026-04-22 19:18:50,Falha,355,304,4
BLD-C01-P05-008169,C01-P05,2026-04-07 13:43:45,Falha,99,475,2
BLD-C01-P05-008170,C01-P05,2026-04-26 11:50:29,Falha,346,908,16
BLD-C01-P05-008171,C01-P05,2026-04-24 16:48:45,Falha,403,48,5
BLD-C01-P05-008172,C01-P05,2026-04-01 07:04:09,Sucesso,112,435,0
BLD-C01-P05-008173,C01-P05,2026-04-11 11:03:42,Sucesso,692,427,0
BLD-C01-P05-008174,C01-P05,2026-04-13 16:47:59,Sucesso,315,401,0
BLD-C01-P05-008175,C01-P05,2026-04-02 12:07:20,Sucesso,335,392,0
BLD-C01-P05-008176,C01-P05,2026-04-14 15:48:41,Sucesso,301,602,0
BLD-C01-P05-008177,C01-P05,2026-04-13 10:22:14,Falha,276,217,17
BLD-C01-P05-008178,C01-P05,2026-04-18 18:07:33,Sucesso,305,324,0
BLD-C01-P05-008179,C01-P05,2026-04-18 19:08:19,Sucesso,242,397,0
BLD-C01-P05-008180,C01-P05,2026-04-07 17:44:46,Sucesso,124,522,0
BLD-C01-P05-008181,C01-P05,2026-04-15 12:16:26,Sucesso,400,252,0
BLD-C01-P05-008182,C01-P05,2026-04-22 16:59:39,Sucesso,386,292,0
BLD-C01-P05-008183,C01-P05,2026-04-09 07:52:18,Falha,299,510,11
BLD-C01-P05-008184,C01-P05,2026-04-28 08:26:43,Sucesso,290,510,0
BLD-C01-P05-008185,C01-P05,2026-04-18 08:00:50,Sucesso,345,414,0
BLD-C01-P05-008186,C01-P05,2026-04-01 14:11:04,Sucesso,375,454,0
BLD-C01-P05-008187,C01-P05,2026-04-29 20:49:41,Sucesso,553,457,0
BLD-C01-P05-008188,C01-P05,2026-04-06 18:56:02,Sucesso,335,369,0
BLD-C01-P05-008189,C01-P05,2026-04-18 16:41:09,Sucesso,407,261,0
BLD-C01-P05-008190,C01-P05,2026-04-18 07:20:56,Sucesso,380,111,0
BLD-C01-P05-008191,C01-P05,2026-04-14 11:06:29,Falha,278,474,4
BLD-C01-P05-008192,C01-P05,2026-04-10 20:39:34,Falha,346,588,5
BLD-C01-P05-008193,C01-P05,2026-05-06 12:18:45,Sucesso,161,349,0
BLD-C01-P05-008194,C01-P05,2026-05-26 09:49:08,Sucesso,517,591,0
BLD-C01-P05-008195,C01-P05,2026-05-27 13:47:10,Sucesso,536,219,0
BLD-C01-P05-008196,C01-P05,2026-05-27 11:39:28,Sucesso,142,652,0
BLD-C01-P05-008197,C01-P05,2026-05-21 09:35:40,Sucesso,394,59,0
BLD-C01-P05-008198,C01-P05,2026-05-22 14:41:27,Sucesso,200,394,0
BLD-C01-P05-008199,C01-P05,2026-05-14 12:20:06,Sucesso,445,310,0
BLD-C01-P05-008200,C01-P05,2026-05-15 08:43:32,Sucesso,488,730,0
BLD-C01-P05-008201,C01-P05,2026-05-02 20:33:22,Falha,314,470,1
BLD-C01-P05-008202,C01-P05,2026-05-07 20:38:25,Sucesso,487,483,0
BLD-C01-P05-008203,C01-P05,2026-05-04 18:05:52,Sucesso,280,555,0
BLD-C01-P05-008204,C01-P05,2026-05-06 18:57:08,Sucesso,417,569,0
BLD-C01-P05-008205,C01-P05,2026-05-11 14:10:04,Sucesso,325,137,4
BLD-C01-P05-008206,C01-P05,2026-05-30 14:32:09,Sucesso,181,661,0
BLD-C01-P05-008207,C01-P05,2026-05-14 19:25:29,Sucesso,274,474,0
BLD-C01-P05-008208,C01-P05,2026-05-29 20:20:38,Sucesso,519,224,0
BLD-C01-P05-008209,C01-P05,2026-05-02 08:22:48,Sucesso,323,174,0
BLD-C01-P05-008210,C01-P05,2026-05-22 11:10:49,Sucesso,301,419,0
BLD-C01-P05-008211,C01-P05,2026-05-14 13:27:21,Sucesso,210,138,0
BLD-C01-P05-008212,C01-P05,2026-05-06 19:22:11,Sucesso,421,603,0
BLD-C01-P05-008213,C01-P05,2026-05-27 07:41:13,Sucesso,27,501,1
BLD-C01-P05-008214,C01-P05,2026-05-28 07:04:46,Sucesso,282,647,0
BLD-C01-P05-008215,C01-P05,2026-05-13 10:28:38,Sucesso,255,332,0
BLD-C01-P05-008216,C01-P05,2026-05-09 18:13:58,Falha,404,321,3
BLD-C01-P05-008217,C01-P05,2026-05-28 16:30:37,Sucesso,55,277,0
BLD-C01-P05-008218,C01-P05,2026-05-08 08:58:34,Sucesso,395,551,1
BLD-C01-P05-008219,C01-P05,2026-05-14 19:55:25,Sucesso,270,219,0
BLD-C01-P05-008220,C01-P05,2026-05-23 10:28:45,Falha,354,234,1
BLD-C01-P05-008221,C01-P05,2026-05-31 07:05:49,Sucesso,155,454,0
BLD-C01-P05-008222,C01-P05,2026-05-11 16:38:38,Falha,295,258,10
BLD-C01-P05-008223,C01-P05,2026-05-16 07:02:49,Falha,360,213,1
BLD-C01-P05-008224,C01-P05,2026-05-14 12:56:37,Sucesso,210,486,0
BLD-C01-P05-008225,C01-P05,2026-05-21 20:04:30,Sucesso,391,133,0
BLD-C01-P05-008226,C01-P05,2026-05-22 19:12:36,Sucesso,327,538,0
BLD-C01-P05-008227,C01-P05,2026-05-21 11:20:45,Sucesso,367,596,0
BLD-C01-P05-008228,C01-P05,2026-05-20 14:24:01,Falha,574,218,3
BLD-C01-P05-008229,C01-P05,2026-05-21 12:54:14,Sucesso,390,583,0
BLD-C01-P05-008230,C01-P05,2026-05-26 08:50:12,Sucesso,273,401,0
BLD-C01-P05-008231,C01-P05,2026-05-27 07:17:11,Falha,256,517,1
BLD-C01-P05-008232,C01-P05,2026-05-08 19:59:14,Sucesso,347,326,5
BLD-C01-P05-008233,C01-P05,2026-05-28 18:12:46,Sucesso,235,632,0
BLD-C01-P05-008234,C01-P05,2026-05-16 07:25:51,Sucesso,511,422,0
BLD-C01-P05-008235,C01-P05,2026-05-06 13:10:44,Sucesso,181,426,0
BLD-C01-P05-008236,C01-P05,2026-05-03 17:09:02,Sucesso,405,221,0
BLD-C01-P05-008237,C01-P05,2026-05-18 07:41:42,Sucesso,443,335,0
BLD-C01-P05-008238,C01-P05,2026-05-09 16:20:57,Sucesso,428,28,0
BLD-C01-P05-008239,C01-P05,2026-05-12 18:18:35,Sucesso,310,410,0
BLD-C01-P05-008240,C01-P05,2026-05-24 10:55:08,Sucesso,256,100,0
BLD-C01-P05-008241,C01-P05,2026-05-05 11:40:38,Sucesso,180,187,0
BLD-C01-P05-008242,C01-P05,2026-05-27 11:29:56,Falha,228,323,7
BLD-C01-P05-008243,C01-P05,2026-05-24 16:27:33,Sucesso,484,284,0
BLD-C01-P05-008244,C01-P05,2026-05-15 11:21:52,Sucesso,455,417,0
BLD-C01-P05-008245,C01-P05,2026-05-15 13:34:47,Sucesso,349,345,0
BLD-C01-P05-008246,C01-P05,2026-05-27 11:12:13,Sucesso,361,347,0
BLD-C01-P05-008247,C01-P05,2026-05-20 17:24:46,Sucesso,161,398,0
BLD-C01-P05-008248,C01-P05,2026-05-03 21:51:23,Sucesso,20,649,0
BLD-C01-P05-008249,C01-P05,2026-05-09 11:38:21,Sucesso,414,410,0
BLD-C01-P05-008250,C01-P05,2026-05-30 08:58:06,Sucesso,402,489,0
BLD-C01-P05-008251,C01-P05,2026-05-05 12:06:46,Sucesso,383,464,0
BLD-C01-P05-008252,C01-P05,2026-05-10 09:05:56,Sucesso,117,10,0
BLD-C01-P05-008253,C01-P05,2026-05-16 17:43:47,Sucesso,444,173,1
BLD-C01-P05-008254,C01-P05,2026-05-23 07:08:48,Sucesso,20,651,0
BLD-C01-P05-008255,C01-P05,2026-05-29 19:12:39,Sucesso,329,400,0
BLD-C01-P05-008256,C01-P05,2026-05-06 09:47:06,Sucesso,480,527,0
BLD-C01-P05-008257,C01-P05,2026-05-11 16:49:53,Sucesso,488,317,0
BLD-C01-P05-008258,C01-P05,2026-05-09 16:29:47,Sucesso,466,483,0
BLD-C01-P05-008259,C01-P05,2026-05-31 10:29:56,Sucesso,602,633,0
BLD-C01-P05-008260,C01-P05,2026-05-27 09:14:58,Sucesso,69,826,1
BLD-C01-P05-008261,C01-P05,2026-05-30 21:13:04,Sucesso,228,119,1
BLD-C01-P05-008262,C01-P05,2026-05-07 17:28:51,Sucesso,182,432,0
BLD-C01-P05-008263,C01-P05,2026-05-25 21:46:14,Falha,519,474,11
BLD-C01-P05-008264,C01-P05,2026-05-01 12:55:16,Sucesso,128,310,0
BLD-C01-P05-008265,C01-P05,2026-05-16 09:47:24,Sucesso,322,541,0
BLD-C01-P05-008266,C01-P05,2026-05-13 14:16:15,Sucesso,114,520,0
BLD-C01-P05-008267,C01-P05,2026-05-17 19:33:19,Sucesso,272,460,0
BLD-C01-P05-008268,C01-P05,2026-05-28 17:40:42,Sucesso,269,404,0
BLD-C01-P05-008269,C01-P05,2026-05-10 19:30:08,Sucesso,137,508,0
BLD-C01-P05-008270,C01-P05,2026-05-30 15:52:43,Sucesso,292,418,0
BLD-C01-P05-008271,C01-P05,2026-05-25 08:28:19,Sucesso,165,407,0
BLD-C01-P05-008272,C01-P05,2026-05-29 13:01:53,Sucesso,129,589,0
BLD-C01-P05-008273,C01-P05,2026-05-11 07:03:37,Sucesso,380,470,1
BLD-C01-P05-008274,C01-P05,2026-05-31 08:49:08,Sucesso,348,358,0
BLD-C01-P05-008275,C01-P05,2026-05-22 11:55:21,Sucesso,424,617,0
BLD-C01-P05-008276,C01-P05,2026-05-14 07:52:02,Sucesso,512,756,0
BLD-C01-P05-008277,C01-P05,2026-05-02 18:16:53,Sucesso,426,440,0
BLD-C01-P05-008278,C01-P05,2026-05-06 17:22:40,Sucesso,670,372,1
BLD-C01-P05-008279,C01-P05,2026-05-11 11:32:23,Sucesso,197,10,0
BLD-C01-P05-008280,C01-P05,2026-05-14 07:06:52,Sucesso,628,302,0
BLD-C01-P05-008281,C01-P05,2026-05-14 19:37:11,Sucesso,173,509,0
BLD-C01-P05-008282,C01-P05,2026-05-26 21:38:58,Sucesso,419,610,0
BLD-C01-P05-008283,C01-P05,2026-05-22 12:52:57,Sucesso,294,445,0
BLD-C01-P05-008284,C01-P05,2026-05-09 16:38:12,Sucesso,20,156,0
BLD-C01-P05-008285,C01-P05,2026-05-23 07:47:26,Sucesso,325,10,3
BLD-C01-P05-008286,C01-P05,2026-05-25 16:50:58,Sucesso,470,749,1
BLD-C01-P05-008287,C01-P05,2026-05-18 20:21:48,Sucesso,141,251,0
BLD-C01-P05-008288,C01-P05,2026-05-08 09:09:42,Sucesso,519,523,0
BLD-C01-P05-008289,C01-P05,2026-05-08 11:32:25,Sucesso,208,366,0
BLD-C01-P05-008290,C01-P05,2026-05-19 14:14:33,Falha,460,240,1
BLD-C01-P05-008291,C01-P05,2026-05-18 12:11:43,Falha,302,577,1
BLD-C01-P05-008292,C01-P05,2026-06-04 11:45:00,Falha,350,944,3
BLD-C01-P05-008293,C01-P05,2026-06-13 19:24:15,Sucesso,307,286,0
BLD-C01-P05-008294,C01-P05,2026-06-12 17:48:57,Sucesso,319,227,0
BLD-C01-P05-008295,C01-P05,2026-06-10 12:47:02,Sucesso,244,530,0
BLD-C01-P05-008296,C01-P05,2026-06-13 14:00:53,Sucesso,349,254,0
BLD-C01-P05-008297,C01-P05,2026-06-15 11:26:48,Sucesso,326,397,0
BLD-C01-P05-008298,C01-P05,2026-06-03 07:50:58,Sucesso,255,342,0
BLD-C01-P05-008299,C01-P05,2026-06-26 14:15:32,Sucesso,267,213,0
BLD-C01-P05-008300,C01-P05,2026-06-23 17:17:17,Sucesso,395,250,0
BLD-C01-P05-008301,C01-P05,2026-06-03 09:28:33,Sucesso,52,579,0
BLD-C01-P05-008302,C01-P05,2026-06-17 08:42:20,Sucesso,421,271,0
BLD-C01-P05-008303,C01-P05,2026-06-15 11:51:30,Sucesso,411,786,0
BLD-C01-P05-008304,C01-P05,2026-06-30 09:18:48,Sucesso,20,611,0
BLD-C01-P05-008305,C01-P05,2026-06-02 09:18:47,Falha,474,10,6
BLD-C01-P05-008306,C01-P05,2026-06-06 09:08:07,Sucesso,312,346,0
BLD-C01-P05-008307,C01-P05,2026-06-27 21:48:24,Sucesso,368,369,0
BLD-C01-P05-008308,C01-P05,2026-06-01 20:51:14,Sucesso,402,466,0
BLD-C01-P05-008309,C01-P05,2026-06-21 20:08:49,Sucesso,230,512,0
BLD-C01-P05-008310,C01-P05,2026-06-10 08:15:38,Sucesso,98,134,0
BLD-C01-P05-008311,C01-P05,2026-06-08 20:46:09,Sucesso,418,414,0
BLD-C01-P05-008312,C01-P05,2026-06-17 20:00:06,Sucesso,322,567,0
BLD-C01-P05-008313,C01-P05,2026-06-06 15:57:59,Sucesso,239,393,0
BLD-C01-P05-008314,C01-P05,2026-06-30 21:41:29,Sucesso,374,620,0
BLD-C01-P05-008315,C01-P05,2026-06-29 12:34:26,Sucesso,383,344,0
BLD-C01-P05-008316,C01-P05,2026-06-25 14:16:16,Sucesso,330,294,3
BLD-C01-P05-008317,C01-P05,2026-06-02 17:53:28,Sucesso,200,10,0
BLD-C01-P05-008318,C01-P05,2026-06-21 20:45:20,Sucesso,461,127,0
BLD-C01-P05-008319,C01-P05,2026-06-28 19:25:15,Falha,338,47,10
BLD-C01-P05-008320,C01-P05,2026-06-18 20:43:26,Sucesso,367,86,0
BLD-C01-P05-008321,C01-P05,2026-06-09 20:43:35,Sucesso,162,172,0
BLD-C01-P05-008322,C01-P05,2026-06-17 18:56:27,Sucesso,434,372,0
BLD-C01-P05-008323,C01-P05,2026-06-27 14:19:00,Sucesso,256,327,0
BLD-C01-P05-008324,C01-P05,2026-06-03 18:55:20,Sucesso,153,527,0
BLD-C01-P05-008325,C01-P05,2026-06-01 15:34:22,Sucesso,92,346,0
BLD-C01-P05-008326,C01-P05,2026-06-09 09:56:52,Sucesso,304,645,0
BLD-C01-P05-008327,C01-P05,2026-06-11 16:30:20,Sucesso,467,151,0
BLD-C01-P05-008328,C01-P05,2026-06-22 07:24:45,Sucesso,456,419,0
BLD-C01-P05-008329,C01-P05,2026-06-20 19:07:53,Sucesso,354,501,0
BLD-C01-P05-008330,C01-P05,2026-06-22 21:14:37,Sucesso,338,392,0
BLD-C01-P05-008331,C01-P05,2026-06-22 08:16:33,Sucesso,407,390,0
BLD-C01-P05-008332,C01-P05,2026-06-24 19:05:04,Sucesso,411,243,1
BLD-C01-P05-008333,C01-P05,2026-06-24 15:06:29,Sucesso,99,255,0
BLD-C01-P05-008334,C01-P05,2026-06-14 21:24:00,Sucesso,359,213,0
BLD-C01-P05-008335,C01-P05,2026-06-29 16:43:19,Sucesso,343,159,0
BLD-C01-P05-008336,C01-P05,2026-06-27 19:27:51,Sucesso,246,534,0
BLD-C01-P05-008337,C01-P05,2026-06-30 21:31:53,Sucesso,378,621,0
BLD-C01-P05-008338,C01-P05,2026-06-08 12:08:23,Sucesso,428,511,0
BLD-C01-P05-008339,C01-P05,2026-06-05 07:39:31,Sucesso,322,698,0
BLD-C01-P05-008340,C01-P05,2026-06-12 21:11:59,Sucesso,356,433,0
BLD-C01-P05-008341,C01-P05,2026-06-17 12:03:19,Sucesso,452,590,0
BLD-C01-P05-008342,C01-P05,2026-06-08 12:56:49,Sucesso,280,10,0
BLD-C01-P05-008343,C01-P05,2026-06-19 15:07:57,Sucesso,217,788,0
BLD-C01-P05-008344,C01-P05,2026-06-06 13:02:29,Sucesso,525,280,0
BLD-C01-P05-008345,C01-P05,2026-06-28 13:55:04,Sucesso,413,578,0
BLD-C01-P05-008346,C01-P05,2026-06-17 18:31:58,Sucesso,368,393,0
BLD-C01-P05-008347,C01-P05,2026-06-06 11:51:10,Falha,199,403,3
BLD-C01-P05-008348,C01-P05,2026-06-16 21:06:29,Sucesso,107,508,0
BLD-C01-P05-008349,C01-P05,2026-06-28 10:16:07,Sucesso,218,603,0
BLD-C01-P05-008350,C01-P05,2026-06-17 11:41:23,Sucesso,199,470,0
BLD-C01-P05-008351,C01-P05,2026-06-26 20:33:46,Falha,144,271,2
BLD-C01-P05-008352,C01-P05,2026-06-27 16:19:42,Sucesso,202,344,0
BLD-C01-P05-008353,C01-P05,2026-06-19 15:54:14,Sucesso,303,10,0
BLD-C01-P05-008354,C01-P05,2026-06-19 14:56:30,Sucesso,408,331,0
BLD-C01-P05-008355,C01-P05,2026-06-01 07:11:21,Sucesso,148,10,0
BLD-C01-P05-008356,C01-P05,2026-06-01 16:23:30,Sucesso,220,236,0
BLD-C01-P05-008357,C01-P05,2026-06-10 10:48:54,Sucesso,397,171,0
BLD-C01-P05-008358,C01-P05,2026-06-21 13:45:02,Sucesso,284,280,0
BLD-C01-P05-008359,C01-P05,2026-06-20 20:33:59,Falha,183,355,7
BLD-C01-P05-008360,C01-P05,2026-06-03 17:08:54,Sucesso,430,546,0
BLD-C01-P05-008361,C01-P05,2026-06-01 08:23:03,Sucesso,220,385,1
BLD-C01-P05-008362,C01-P05,2026-06-01 12:12:24,Sucesso,275,318,0
BLD-C01-P05-008363,C01-P05,2026-06-23 07:33:33,Sucesso,163,522,0
BLD-C01-P05-008364,C01-P05,2026-06-15 12:07:47,Sucesso,356,220,0
BLD-C01-P05-008365,C01-P05,2026-06-12 20:33:19,Falha,412,673,4
BLD-C01-P05-008366,C01-P05,2026-06-20 08:54:39,Sucesso,135,96,0
BLD-C01-P05-008367,C01-P05,2026-06-05 14:29:42,Sucesso,376,324,0
BLD-C01-P05-008368,C01-P05,2026-06-25 19:02:24,Sucesso,296,622,0
BLD-C01-P05-008369,C01-P05,2026-06-08 15:47:27,Sucesso,253,409,0
BLD-C01-P05-008370,C01-P05,2026-06-03 10:56:24,Sucesso,495,155,0
BLD-C01-P05-008371,C01-P05,2026-07-23 07:25:19,Sucesso,232,482,0
BLD-C01-P05-008372,C01-P05,2026-07-30 08:40:23,Sucesso,225,402,1
BLD-C01-P05-008373,C01-P05,2026-07-18 17:13:16,Sucesso,312,148,0
BLD-C01-P05-008374,C01-P05,2026-07-30 19:51:41,Sucesso,206,435,0
BLD-C01-P05-008375,C01-P05,2026-07-06 18:25:20,Sucesso,430,303,0
BLD-C01-P05-008376,C01-P05,2026-07-02 15:34:42,Sucesso,445,489,0
BLD-C01-P05-008377,C01-P05,2026-07-11 17:52:11,Falha,212,530,1
BLD-C01-P05-008378,C01-P05,2026-07-31 09:38:48,Sucesso,332,661,0
BLD-C01-P05-008379,C01-P05,2026-07-26 17:32:33,Sucesso,435,602,0
BLD-C01-P05-008380,C01-P05,2026-07-03 14:32:06,Sucesso,567,375,0
BLD-C01-P05-008381,C01-P05,2026-07-10 12:58:46,Falha,141,93,5
BLD-C01-P05-008382,C01-P05,2026-07-13 19:24:22,Sucesso,207,338,0
BLD-C01-P05-008383,C01-P05,2026-07-25 14:32:51,Sucesso,339,428,0
BLD-C01-P05-008384,C01-P05,2026-07-04 18:43:24,Sucesso,229,459,2
BLD-C01-P05-008385,C01-P05,2026-07-11 08:42:41,Falha,20,51,2
BLD-C01-P05-008386,C01-P05,2026-07-27 18:58:20,Sucesso,519,464,0
BLD-C01-P05-008387,C01-P05,2026-07-22 14:21:44,Sucesso,279,352,0
BLD-C01-P05-008388,C01-P05,2026-07-30 19:13:17,Sucesso,303,575,0
BLD-C01-P05-008389,C01-P05,2026-07-13 13:28:03,Sucesso,294,106,1
BLD-C01-P05-008390,C01-P05,2026-07-11 17:42:29,Sucesso,385,571,0
BLD-C01-P05-008391,C01-P05,2026-07-07 09:53:38,Sucesso,394,401,0
BLD-C01-P05-008392,C01-P05,2026-07-02 12:41:37,Sucesso,226,208,0
BLD-C01-P05-008393,C01-P05,2026-07-02 09:18:06,Falha,297,566,9
BLD-C01-P05-008394,C01-P05,2026-07-23 08:30:40,Sucesso,227,289,0
BLD-C01-P05-008395,C01-P05,2026-07-20 13:56:06,Sucesso,234,86,0
BLD-C01-P05-008396,C01-P05,2026-07-11 16:37:47,Sucesso,281,800,0
BLD-C01-P05-008397,C01-P05,2026-07-08 17:49:40,Sucesso,485,199,0
BLD-C01-P05-008398,C01-P05,2026-07-06 12:13:03,Sucesso,273,149,0
BLD-C01-P05-008399,C01-P05,2026-07-26 13:39:31,Sucesso,286,335,0
BLD-C01-P05-008400,C01-P05,2026-07-22 10:05:15,Sucesso,451,244,0
BLD-C01-P05-008401,C01-P05,2026-07-02 14:41:45,Sucesso,205,194,0
BLD-C01-P05-008402,C01-P05,2026-07-27 20:58:42,Sucesso,419,145,0
BLD-C01-P05-008403,C01-P05,2026-07-26 10:56:15,Sucesso,462,445,0
BLD-C01-P05-008404,C01-P05,2026-07-23 14:00:38,Sucesso,374,694,0
BLD-C01-P05-008405,C01-P05,2026-07-26 10:22:23,Sucesso,96,277,0
BLD-C01-P05-008406,C01-P05,2026-07-31 20:00:11,Sucesso,199,679,0
BLD-C01-P05-008407,C01-P05,2026-07-01 17:22:56,Sucesso,455,229,0
BLD-C01-P05-008408,C01-P05,2026-07-19 14:37:15,Falha,346,407,4
BLD-C01-P05-008409,C01-P05,2026-07-16 14:00:47,Sucesso,355,289,0
BLD-C01-P05-008410,C01-P05,2026-07-04 10:07:23,Sucesso,360,467,0
BLD-C01-P05-008411,C01-P05,2026-07-09 20:43:41,Falha,412,577,6
BLD-C01-P05-008412,C01-P05,2026-07-15 18:06:33,Sucesso,189,670,0
BLD-C01-P05-008413,C01-P05,2026-07-11 12:11:33,Sucesso,391,285,0
BLD-C01-P05-008414,C01-P05,2026-07-08 10:19:44,Falha,183,284,2
BLD-C01-P05-008415,C01-P05,2026-07-12 10:35:40,Falha,164,43,1
BLD-C01-P05-008416,C01-P05,2026-07-05 21:35:44,Sucesso,313,437,0
BLD-C01-P05-008417,C01-P05,2026-07-23 15:42:03,Sucesso,320,695,0
BLD-C01-P05-008418,C01-P05,2026-07-26 19:43:58,Sucesso,216,947,0
BLD-C02-P01-008419,C02-P01,2025-08-22 10:18:30,Sucesso,156,548,0
BLD-C02-P01-008420,C02-P01,2025-08-06 15:29:57,Sucesso,424,329,0
BLD-C02-P01-008421,C02-P01,2025-08-02 11:44:42,Sucesso,595,223,0
BLD-C02-P01-008422,C02-P01,2025-08-24 13:35:47,Sucesso,251,704,0
BLD-C02-P01-008423,C02-P01,2025-08-23 11:59:34,Sucesso,350,390,0
BLD-C02-P01-008424,C02-P01,2025-08-03 17:50:30,Falha,381,159,2
BLD-C02-P01-008425,C02-P01,2025-08-13 07:50:44,Sucesso,270,497,0
BLD-C02-P01-008426,C02-P01,2025-08-20 12:46:57,Sucesso,143,523,0
BLD-C02-P01-008427,C02-P01,2025-08-18 08:37:59,Falha,255,264,1
BLD-C02-P01-008428,C02-P01,2025-08-30 19:01:12,Sucesso,343,425,0
BLD-C02-P01-008429,C02-P01,2025-08-05 10:04:37,Sucesso,439,221,0
BLD-C02-P01-008430,C02-P01,2025-08-21 07:10:03,Sucesso,324,264,0
BLD-C02-P01-008431,C02-P01,2025-08-07 19:11:20,Sucesso,257,422,0
BLD-C02-P01-008432,C02-P01,2025-08-31 16:18:30,Sucesso,218,348,0
