issue_id,project_id,employee_id,issue_type,priority,created_at,closed_at,status
ISS-C01-P05-001998,C01-P05,C01-E0101,Bug,Alta,2025-12-30 09:28:35,,Aberto
ISS-C01-P05-001999,C01-P05,C01-E0203,Debito Tecnico,Media,2025-12-13 12:39:46,2026-01-13 12:39:46,Fechado
ISS-C01-P05-002000,C01-P05,C01-E0066,Bug,Baixa,2025-12-15 08:08:20,,Em Andamento
ISS-C01-P05-002001,C01-P05,C01-E0336,Bug,Media,2025-12-22 14:08:25,2026-01-22 14:08:25,Fechado
ISS-C01-P05-002002,C01-P05,C01-E0228,Debito Tecnico,Baixa,2025-12-20 16:53:17,2025-12-26 16:53:17,Fechado
ISS-C01-P05-002003,C01-P05,C01-E0358,Chore,Alta,2025-12-15 15:46:12,2026-01-27 15:46:12,Fechado
ISS-C01-P05-002004,C01-P05,C01-E0329,Bug,Alta,2025-12-18 18:05:16,2025-12-20 18:05:16,Fechado
ISS-C01-P05-002005,C01-P05,C01-E0139,Debito Tecnico,Alta,2025-12-17 19:09:13,2026-01-23 19:09:13,Fechado
ISS-C01-P05-002006,C01-P05,C01-E0269,Bug,Media,2025-12-05 20:31:46,2025-12-25 20:31:46,Fechado
ISS-C01-P05-002007,C01-P05,C01-E0049,Feature,Baixa,2025-12-12 07:32:05,2025-12-31 07:32:05,Fechado
ISS-C01-P05-002008,C01-P05,C01-E0202,Debito Tecnico,Media,2025-12-10 20:19:50,2026-01-08 20:19:50,Fechado
ISS-C01-P05-002009,C01-P05,C01-E0210,Feature,Alta,2025-12-25 17:14:03,,Em Andamento
ISS-C01-P05-002010,C01-P05,C01-E0078,Feature,Media,2025-12-13 12:26:34,2026-01-10 12:26:34,Fechado
ISS-C01-P05-002011,C01-P05,C01-E0284,Debito Tecnico,Alta,2025-12-14 13:13:11,,Aberto
ISS-C01-P05-002012,C01-P05,C01-E0023,Debito Tecnico,Media,2025-12-18 20:02:31,2026-01-28 20:02:31,Fechado
ISS-C01-P05-002013,C01-P05,C01-E0233,Debito Tecnico,Baixa,2025-12-16 16:34:06,,Aberto
ISS-C01-P05-002014,C01-P05,C01-E0126,Debito Tecnico,Media,2025-12-25 20:56:09,2026-01-04 20:56:09,Fechado
ISS-C01-P05-002015,C01-P05,C01-E0086,Feature,Media,2025-12-27 10:11:30,2026-01-12 10:11:30,Fechado
ISS-C01-P05-002016,C01-P05,C01-E0011,Chore,Baixa,2025-12-13 13:07:46,,Aberto
ISS-C01-P05-002017,C01-P05,C01-E0351,Bug,Baixa,2025-12-26 18:49:14,2026-01-09 18:49:14,Fechado
ISS-C01-P05-002018,C01-P05,C01-E0156,Bug,Media,2025-12-21 21:27:40,,Aberto
ISS-C01-P05-002019,C01-P05,C01-E0310,Bug,Critica,2025-12-29 10:44:35,,Aberto
ISS-C01-P05-002020,C01-P05,C01-E0137,Feature,Media,2025-12-17 12:19:13,,Em Andamento
ISS-C01-P05-002021,C01-P05,C01-E0285,Debito Tecnico,Media,2025-12-31 14:00:29,2026-01-14 14:00:29,Fechado
ISS-C01-P05-002022,C01-P05,C01-E0334,Bug,Baixa,2025-12-26 21:09:35,,Aberto
ISS-C01-P05-002023,C01-P05,C01-E0206,Feature,Media,2025-12-07 20:08:37,2026-01-05 20:08:37,Fechado
ISS-C01-P05-002024,C01-P05,C01-E0269,Bug,Critica,2026-01-07 20:53:04,,Em Andamento
ISS-C01-P05-002025,C01-P05,C01-E0059,Feature,Alta,2026-01-28 17:29:28,,Em Andamento
ISS-C01-P05-002026,C01-P05,C01-E0178,Bug,Media,2026-01-27 07:24:21,,Em Andamento
ISS-C01-P05-002027,C01-P05,C01-E0244,Chore,Alta,2026-01-25 19:58:18,2026-02-08 19:58:18,Fechado
ISS-C01-P05-002028,C01-P05,C01-E0264,Feature,Media,2026-01-24 21:30:14,2026-03-07 21:30:14,Fechado
ISS-C01-P05-002029,C01-P05,C01-E0139,Debito Tecnico,Media,2026-01-12 21:17:07,2026-02-19 21:17:07,Fechado
ISS-C01-P05-002030,C01-P05,C01-E0112,Chore,Baixa,2026-01-07 19:10:37,2026-01-17 19:10:37,Fechado
ISS-C01-P05-002031,C01-P05,C01-E0264,Bug,Media,2026-01-16 13:59:16,2026-02-05 13:59:16,Fechado
ISS-C01-P05-002032,C01-P05,C01-E0224,Bug,Baixa,2026-01-03 07:56:00,2026-02-01 07:56:00,Fechado
ISS-C01-P05-002033,C01-P05,C01-E0180,Feature,Alta,2026-01-02 16:24:00,2026-02-07 16:24:00,Fechado
ISS-C01-P05-002034,C01-P05,C01-E0301,Bug,Media,2026-01-26 16:02:07,2026-02-12 16:02:07,Fechado
ISS-C01-P05-002035,C01-P05,C01-E0312,Chore,Baixa,2026-01-07 14:37:43,2026-01-31 14:37:43,Fechado
ISS-C01-P05-002036,C01-P05,C01-E0195,Feature,Media,2026-01-14 13:57:37,2026-02-28 13:57:37,Fechado
ISS-C01-P05-002037,C01-P05,C01-E0254,Feature,Media,2026-01-16 21:48:05,2026-01-29 21:48:05,Fechado
ISS-C01-P05-002038,C01-P05,C01-E0080,Bug,Media,2026-01-08 21:54:13,2026-02-09 21:54:13,Fechado
ISS-C01-P05-002039,C01-P05,C01-E0150,Feature,Baixa,2026-01-28 13:31:18,2026-03-10 13:31:18,Fechado
ISS-C01-P05-002040,C01-P05,C01-E0131,Debito Tecnico,Baixa,2026-01-29 14:17:57,2026-02-17 14:17:57,Fechado
ISS-C01-P05-002041,C01-P05,C01-E0254,Chore,Baixa,2026-01-12 20:52:41,2026-01-14 20:52:41,Fechado
ISS-C01-P05-002042,C01-P05,C01-E0097,Bug,Baixa,2026-01-02 18:17:29,,Em Andamento
ISS-C01-P05-002043,C01-P05,C01-E0018,Feature,Media,2026-01-04 14:43:25,2026-01-12 14:43:25,Fechado
ISS-C01-P05-002044,C01-P05,C01-E0264,Feature,Alta,2026-01-05 14:36:19,,Aberto
ISS-C01-P05-002045,C01-P05,C01-E0188,Feature,Media,2026-01-02 18:04:08,,Aberto
ISS-C01-P05-002046,C01-P05,C01-E0339,Feature,Media,2026-01-04 17:45:08,,Em Andamento
ISS-C01-P05-002047,C01-P05,C01-E0333,Bug,Media,2026-01-16 15:28:31,2026-02-06 15:28:31,Fechado
ISS-C01-P05-002048,C01-P05,C01-E0037,Bug,Alta,2026-01-27 14:00:46,,Em Andamento
ISS-C01-P05-002049,C01-P05,C01-E0016,Feature,Media,2026-01-27 16:52:33,,Em Andamento
ISS-C01-P05-002050,C01-P05,C01-E0022,Bug,Critica,2026-01-04 10:00:11,2026-02-16 10:00:11,Fechado
ISS-C01-P05-002051,C01-P05,C01-E0161,Chore,Media,2026-01-31 20:04:26,2026-02-12 20:04:26,Fechado
ISS-C01-P05-002052,C01-P05,C01-E0143,Bug,Baixa,2026-01-11 13:03:05,2026-01-27 13:03:05,Fechado
ISS-C01-P05-002053,C01-P05,C01-E0361,Bug,Media,2026-01-03 10:29:51,2026-01-29 10:29:51,Fechado
ISS-C01-P05-002054,C01-P05,C01-E0079,Debito Tecnico,Media,2026-01-24 07:58:52,2026-03-08 07:58:52,Fechado
ISS-C01-P05-002055,C01-P05,C01-E0006,Bug,Alta,2026-01-03 18:06:19,,Em Andamento
ISS-C01-P05-002056,C01-P05,C01-E0360,Bug,Alta,2026-01-08 08:45:05,2026-01-23 08:45:05,Fechado
ISS-C01-P05-002057,C01-P05,C01-E0029,Bug,Media,2026-01-05 11:32:27,,Aberto
ISS-C01-P05-002058,C01-P05,C01-E0043,Chore,Media,2026-02-27 08:08:53,2026-04-05 08:08:53,Fechado
ISS-C01-P05-002059,C01-P05,C01-E0124,Bug,Media,2026-02-20 16:20:04,2026-03-18 16:20:04,Fechado
ISS-C01-P05-002060,C01-P05,C01-E0165,Chore,Alta,2026-02-18 17:25:33,,Aberto
ISS-C01-P05-002061,C01-P05,C01-E0254,Feature,Baixa,2026-02-22 10:51:11,2026-04-03 10:51:11,Fechado
ISS-C01-P05-002062,C01-P05,C01-E0202,Debito Tecnico,Baixa,2026-02-09 13:28:53,2026-03-09 13:28:53,Fechado
ISS-C01-P05-002063,C01-P05,C01-E0180,Feature,Media,2026-02-18 17:37:29,2026-03-21 17:37:29,Fechado
ISS-C01-P05-002064,C01-P05,C01-E0096,Bug,Media,2026-02-03 13:49:39,2026-03-08 13:49:39,Fechado
ISS-C01-P05-002065,C01-P05,C01-E0058,Chore,Media,2026-02-16 08:07:36,2026-03-15 08:07:36,Fechado
ISS-C01-P05-002066,C01-P05,C01-E0287,Chore,Alta,2026-02-19 18:27:30,2026-02-20 18:27:30,Fechado
ISS-C01-P05-002067,C01-P05,C01-E0125,Bug,Media,2026-02-17 18:11:25,2026-02-19 18:11:25,Fechado
ISS-C01-P05-002068,C01-P05,C01-E0195,Feature,Media,2026-02-26 15:25:31,,Aberto
ISS-C01-P05-002069,C01-P05,C01-E0025,Feature,Media,2026-02-22 18:39:03,2026-03-22 18:39:03,Fechado
ISS-C01-P05-002070,C01-P05,C01-E0289,Debito Tecnico,Alta,2026-02-21 21:33:51,2026-03-08 21:33:51,Fechado
ISS-C01-P05-002071,C01-P05,C01-E0164,Feature,Media,2026-02-06 13:34:58,,Aberto
ISS-C01-P05-002072,C01-P05,C01-E0069,Feature,Media,2026-02-13 12:59:22,,Aberto
ISS-C01-P05-002073,C01-P05,C01-E0009,Feature,Baixa,2026-02-23 10:17:15,2026-03-17 10:17:15,Fechado
ISS-C01-P05-002074,C01-P05,C01-E0154,Bug,Alta,2026-02-08 19:03:15,2026-03-22 19:03:15,Fechado
ISS-C01-P05-002075,C01-P05,C01-E0069,Bug,Baixa,2026-02-11 20:30:48,2026-03-17 20:30:48,Fechado
ISS-C01-P05-002076,C01-P05,C01-E0195,Feature,Alta,2026-02-21 10:54:13,2026-03-24 10:54:13,Fechado
ISS-C01-P05-002077,C01-P05,C01-E0082,Bug,Baixa,2026-02-23 10:04:52,,Em Andamento
ISS-C01-P05-002078,C01-P05,C01-E0334,Debito Tecnico,Media,2026-02-13 09:47:42,2026-03-24 09:47:42,Fechado
ISS-C01-P05-002079,C01-P05,C01-E0232,Debito Tecnico,Alta,2026-02-17 11:28:17,2026-03-22 11:28:17,Fechado
ISS-C01-P05-002080,C01-P05,C01-E0318,Bug,Alta,2026-02-03 19:04:40,2026-03-09 19:04:40,Fechado
ISS-C01-P05-002081,C01-P05,C01-E0055,Bug,Media,2026-02-02 14:14:17,2026-02-18 14:14:17,Fechado
ISS-C01-P05-002082,C01-P05,C01-E0173,Feature,Media,2026-02-05 09:56:54,,Em Andamento
ISS-C01-P05-002083,C01-P05,C01-E0137,Feature,Baixa,2026-02-02 08:22:07,,Aberto
ISS-C01-P05-002084,C01-P05,C01-E0130,Chore,Media,2026-02-01 13:51:01,2026-03-01 13:51:01,Fechado
ISS-C01-P05-002085,C01-P05,C01-E0031,Bug,Baixa,2026-02-07 08:25:40,2026-02-17 08:25:40,Fechado
ISS-C01-P05-002086,C01-P05,C01-E0019,Bug,Media,2026-02-13 17:05:53,2026-02-23 17:05:53,Fechado
ISS-C01-P05-002087,C01-P05,C01-E0346,Bug,Alta,2026-02-02 17:21:24,2026-02-17 17:21:24,Fechado
ISS-C01-P05-002088,C01-P05,C01-E0050,Feature,Alta,2026-02-14 16:52:40,2026-03-24 16:52:40,Fechado
ISS-C01-P05-002089,C01-P05,C01-E0331,Bug,Alta,2026-02-14 09:15:38,2026-03-03 09:15:38,Fechado
ISS-C01-P05-002090,C01-P05,C01-E0030,Feature,Alta,2026-02-09 13:25:33,,Em Andamento
ISS-C01-P05-002091,C01-P05,C01-E0017,Bug,Media,2026-02-26 21:05:38,2026-03-20 21:05:38,Fechado
ISS-C01-P05-002092,C01-P05,C01-E0041,Debito Tecnico,Alta,2026-02-12 21:27:30,2026-02-17 21:27:30,Fechado
ISS-C01-P05-002093,C01-P05,C01-E0185,Debito Tecnico,Alta,2026-02-18 13:08:05,2026-03-20 13:08:05,Fechado
ISS-C01-P05-002094,C01-P05,C01-E0244,Bug,Media,2026-02-08 15:43:58,2026-03-25 15:43:58,Fechado
ISS-C01-P05-002095,C01-P05,C01-E0149,Bug,Baixa,2026-02-24 12:36:04,2026-02-27 12:36:04,Fechado
ISS-C01-P05-002096,C01-P05,C01-E0082,Bug,Alta,2026-02-18 16:17:42,,Em Andamento
ISS-C01-P05-002097,C01-P05,C01-E0144,Bug,Baixa,2026-02-27 19:16:49,2026-03-31 19:16:49,Fechado
ISS-C01-P05-002098,C01-P05,C01-E0259,Bug,Media,2026-02-09 09:04:52,,Em Andamento
ISS-C01-P05-002099,C01-P05,C01-E0317,Feature,Media,2026-02-15 07:32:36,,Aberto
ISS-C01-P05-002100,C01-P05,C01-E0110,Debito Tecnico,Alta,2026-02-19 19:57:22,2026-03-20 19:57:22,Fechado
ISS-C01-P05-002101,C01-P05,C01-E0150,Feature,Alta,2026-02-28 14:13:16,2026-03-18 14:13:16,Fechado
ISS-C01-P05-002102,C01-P05,C01-E0085,Bug,Media,2026-02-26 09:06:54,,Aberto
ISS-C01-P05-002103,C01-P05,C01-E0080,Chore,Media,2026-03-29 07:06:35,2026-04-28 07:06:35,Fechado
ISS-C01-P05-002104,C01-P05,C01-E0080,Feature,Alta,2026-03-22 19:22:53,2026-05-06 19:22:53,Fechado
ISS-C01-P05-002105,C01-P05,C01-E0091,Bug,Alta,2026-03-29 13:57:53,2026-04-11 13:57:53,Fechado
ISS-C01-P05-002106,C01-P05,C01-E0078,Bug,Media,2026-03-27 21:33:57,2026-04-18 21:33:57,Fechado
ISS-C01-P05-002107,C01-P05,C01-E0308,Bug,Alta,2026-03-08 10:17:24,,Em Andamento
ISS-C01-P05-002108,C01-P05,C01-E0045,Feature,Critica,2026-03-06 18:02:41,2026-03-12 18:02:41,Fechado
ISS-C01-P05-002109,C01-P05,C01-E0285,Feature,Alta,2026-03-22 11:27:42,2026-04-06 11:27:42,Fechado
ISS-C01-P05-002110,C01-P05,C01-E0290,Bug,Media,2026-03-31 11:43:55,2026-05-02 11:43:55,Fechado
ISS-C01-P05-002111,C01-P05,C01-E0043,Bug,Media,2026-03-07 10:56:52,,Em Andamento
ISS-C01-P05-002112,C01-P05,C01-E0015,Debito Tecnico,Alta,2026-03-04 16:14:55,2026-03-09 16:14:55,Fechado
ISS-C01-P05-002113,C01-P05,C01-E0349,Bug,Baixa,2026-03-17 12:04:29,,Aberto
ISS-C01-P05-002114,C01-P05,C01-E0110,Bug,Media,2026-03-14 11:54:14,2026-03-31 11:54:14,Fechado
ISS-C01-P05-002115,C01-P05,C01-E0017,Feature,Baixa,2026-03-23 09:58:36,,Em Andamento
ISS-C01-P05-002116,C01-P05,C01-E0269,Debito Tecnico,Baixa,2026-03-31 08:49:48,2026-05-11 08:49:48,Fechado
ISS-C01-P05-002117,C01-P05,C01-E0210,Bug,Media,2026-03-08 14:11:10,2026-04-11 14:11:10,Fechado
ISS-C01-P05-002118,C01-P05,C01-E0016,Chore,Media,2026-03-27 13:05:27,,Em Andamento
ISS-C01-P05-002119,C01-P05,C01-E0065,Bug,Media,2026-03-26 08:20:14,2026-04-03 08:20:14,Fechado
ISS-C01-P05-002120,C01-P05,C01-E0327,Chore,Baixa,2026-03-19 08:25:51,2026-04-24 08:25:51,Fechado
ISS-C01-P05-002121,C01-P05,C01-E0340,Bug,Critica,2026-03-23 17:37:43,2026-04-23 17:37:43,Fechado
ISS-C01-P05-002122,C01-P05,C01-E0149,Bug,Critica,2026-03-20 15:37:51,,Em Andamento
ISS-C01-P05-002123,C01-P05,C01-E0037,Bug,Alta,2026-03-17 20:01:40,2026-03-23 20:01:40,Fechado
ISS-C01-P05-002124,C01-P05,C01-E0090,Debito Tecnico,Alta,2026-03-18 21:05:15,,Aberto
ISS-C01-P05-002125,C01-P05,C01-E0038,Feature,Alta,2026-03-12 10:52:48,2026-04-10 10:52:48,Fechado
ISS-C01-P05-002126,C01-P05,C01-E0244,Bug,Baixa,2026-03-15 07:27:10,2026-03-30 07:27:10,Fechado
ISS-C01-P05-002127,C01-P05,C01-E0073,Chore,Media,2026-03-21 12:09:19,2026-03-28 12:09:19,Fechado
ISS-C01-P05-002128,C01-P05,C01-E0190,Debito Tecnico,Media,2026-03-27 14:48:13,2026-04-17 14:48:13,Fechado
ISS-C01-P05-002129,C01-P05,C01-E0164,Chore,Alta,2026-03-29 09:52:13,2026-04-24 09:52:13,Fechado
ISS-C01-P05-002130,C01-P05,C01-E0318,Chore,Baixa,2026-03-17 15:31:05,,Aberto
ISS-C01-P05-002131,C01-P05,C01-E0025,Bug,Media,2026-03-18 15:51:31,,Em Andamento
ISS-C01-P05-002132,C01-P05,C01-E0111,Feature,Media,2026-03-31 18:01:18,2026-04-06 18:01:18,Fechado
ISS-C01-P05-002133,C01-P05,C01-E0153,Feature,Baixa,2026-03-27 14:34:00,2026-05-02 14:34:00,Fechado
ISS-C01-P05-002134,C01-P05,C01-E0228,Debito Tecnico,Alta,2026-03-07 12:03:52,2026-03-18 12:03:52,Fechado
ISS-C01-P05-002135,C01-P05,C01-E0011,Feature,Media,2026-03-01 18:48:41,2026-03-14 18:48:41,Fechado
ISS-C01-P05-002136,C01-P05,C01-E0189,Chore,Media,2026-03-29 08:37:18,2026-05-01 08:37:18,Fechado
ISS-C01-P05-002137,C01-P05,C01-E0133,Feature,Baixa,2026-03-13 07:48:00,,Em Andamento
ISS-C01-P05-002138,C01-P05,C01-E0015,Feature,Media,2026-03-09 20:31:33,,Aberto
ISS-C01-P05-002139,C01-P05,C01-E0288,Bug,Critica,2026-03-11 09:30:18,2026-04-02 09:30:18,Fechado
ISS-C01-P05-002140,C01-P05,C01-E0307,Bug,Alta,2026-03-30 14:19:17,,Aberto
ISS-C01-P05-002141,C01-P05,C01-E0182,Debito Tecnico,Baixa,2026-03-01 08:34:19,2026-04-11 08:34:19,Fechado
ISS-C01-P05-002142,C01-P05,C01-E0073,Feature,Alta,2026-03-04 07:32:05,2026-04-07 07:32:05,Fechado
ISS-C01-P05-002143,C01-P05,C01-E0284,Bug,Baixa,2026-03-05 11:18:05,2026-03-06 11:18:05,Fechado
ISS-C01-P05-002144,C01-P05,C01-E0188,Bug,Media,2026-03-31 18:04:53,2026-05-03 18:04:53,Fechado
ISS-C01-P05-002145,C01-P05,C01-E0112,Bug,Media,2026-03-10 13:09:27,2026-04-06 13:09:27,Fechado
ISS-C01-P05-002146,C01-P05,C01-E0165,Bug,Baixa,2026-04-16 14:10:56,,Aberto
ISS-C01-P05-002147,C01-P05,C01-E0290,Bug,Media,2026-04-25 14:32:21,,Em Andamento
ISS-C01-P05-002148,C01-P05,C01-E0130,Bug,Media,2026-04-12 21:54:28,2026-04-20 21:54:28,Fechado
ISS-C01-P05-002149,C01-P05,C01-E0091,Feature,Media,2026-04-25 13:56:37,,Em Andamento
ISS-C01-P05-002150,C01-P05,C01-E0351,Feature,Baixa,2026-04-12 17:27:02,,Em Andamento
ISS-C01-P05-002151,C01-P05,C01-E0011,Feature,Media,2026-04-14 12:52:45,2026-05-10 12:52:45,Fechado
ISS-C01-P05-002152,C01-P05,C01-E0022,Chore,Alta,2026-04-26 19:35:36,,Em Andamento
ISS-C01-P05-002153,C01-P05,C01-E0228,Feature,Baixa,2026-04-17 15:35:45,2026-05-14 15:35:45,Fechado
ISS-C01-P05-002154,C01-P05,C01-E0269,Bug,Media,2026-04-22 15:47:21,2026-05-14 15:47:21,Fechado
ISS-C01-P05-002155,C01-P05,C01-E0238,Feature,Baixa,2026-04-20 13:04:52,2026-04-24 13:04:52,Fechado
ISS-C01-P05-002156,C01-P05,C01-E0238,Bug,Media,2026-04-23 14:17:45,2026-05-01 14:17:45,Fechado
ISS-C01-P05-002157,C01-P05,C01-E0182,Feature,Media,2026-04-09 08:00:15,2026-04-16 08:00:15,Fechado
ISS-C01-P05-002158,C01-P05,C01-E0027,Feature,Baixa,2026-04-15 20:08:29,2026-05-14 20:08:29,Fechado
ISS-C01-P05-002159,C01-P05,C01-E0130,Debito Tecnico,Media,2026-04-14 08:16:52,,Em Andamento
ISS-C01-P05-002160,C01-P05,C01-E0144,Bug,Media,2026-04-04 14:37:04,2026-04-06 14:37:04,Fechado
ISS-C01-P05-002161,C01-P05,C01-E0130,Feature,Media,2026-04-09 18:07:23,,Aberto
ISS-C01-P05-002162,C01-P05,C01-E0223,Feature,Alta,2026-04-01 16:18:04,,Aberto
ISS-C01-P05-002163,C01-P05,C01-E0147,Debito Tecnico,Baixa,2026-04-02 09:22:23,2026-04-11 09:22:23,Fechado
ISS-C01-P05-002164,C01-P05,C01-E0216,Feature,Baixa,2026-04-27 20:50:01,,Em Andamento
ISS-C01-P05-002165,C01-P05,C01-E0296,Bug,Alta,2026-04-29 14:27:24,2026-05-01 14:27:24,Fechado
ISS-C01-P05-002166,C01-P05,C01-E0007,Feature,Media,2026-04-18 13:32:59,2026-06-02 13:32:59,Fechado
ISS-C01-P05-002167,C01-P05,C01-E0340,Bug,Alta,2026-04-06 10:10:48,2026-04-26 10:10:48,Fechado
ISS-C01-P05-002168,C01-P05,C01-E0033,Feature,Baixa,2026-04-23 08:34:13,2026-06-06 08:34:13,Fechado
ISS-C01-P05-002169,C01-P05,C01-E0261,Bug,Media,2026-04-05 12:17:05,2026-04-19 12:17:05,Fechado
ISS-C01-P05-002170,C01-P05,C01-E0029,Chore,Media,2026-04-14 09:37:52,2026-05-13 09:37:52,Fechado
ISS-C01-P05-002171,C01-P05,C01-E0148,Bug,Media,2026-04-17 12:40:40,2026-05-24 12:40:40,Fechado
ISS-C01-P05-002172,C01-P05,C01-E0079,Feature,Media,2026-04-22 15:27:16,2026-05-24 15:27:16,Fechado
ISS-C01-P05-002173,C01-P05,C01-E0041,Feature,Baixa,2026-04-10 07:40:49,2026-04-19 07:40:49,Fechado
ISS-C01-P05-002174,C01-P05,C01-E0222,Bug,Media,2026-04-09 10:10:34,,Em Andamento
ISS-C01-P05-002175,C01-P05,C01-E0123,Bug,Media,2026-04-11 21:05:23,,Aberto
ISS-C01-P05-002176,C01-P05,C01-E0118,Bug,Media,2026-04-03 16:27:40,,Aberto
ISS-C01-P05-002177,C01-P05,C01-E0259,Bug,Media,2026-04-03 11:00:14,2026-04-12 11:00:14,Fechado
ISS-C01-P05-002178,C01-P05,C01-E0255,Bug,Baixa,2026-04-23 09:35:23,2026-05-01 09:35:23,Fechado
ISS-C01-P05-002179,C01-P05,C01-E0203,Feature,Critica,2026-04-19 13:00:05,2026-05-29 13:00:05,Fechado
ISS-C01-P05-002180,C01-P05,C01-E0032,Feature,Alta,2026-04-19 11:27:44,2026-06-01 11:27:44,Fechado
ISS-C01-P05-002181,C01-P05,C01-E0223,Debito Tecnico,Alta,2026-04-10 13:00:00,2026-04-27 13:00:00,Fechado
ISS-C01-P05-002182,C01-P05,C01-E0238,Bug,Media,2026-04-15 18:51:17,,Aberto
ISS-C01-P05-002183,C01-P05,C01-E0318,Bug,Alta,2026-04-13 21:31:16,2026-04-19 21:31:16,Fechado
ISS-C01-P05-002184,C01-P05,C01-E0283,Feature,Alta,2026-04-13 15:51:10,2026-04-17 15:51:10,Fechado
ISS-C01-P05-002185,C01-P05,C01-E0307,Bug,Media,2026-04-29 21:02:15,,Em Andamento
ISS-C01-P05-002186,C01-P05,C01-E0079,Chore,Media,2026-04-13 14:36:51,,Em Andamento
ISS-C01-P05-002187,C01-P05,C01-E0123,Bug,Baixa,2026-05-11 10:10:49,2026-06-02 10:10:49,Fechado
ISS-C01-P05-002188,C01-P05,C01-E0298,Feature,Baixa,2026-05-15 14:27:03,2026-06-10 14:27:03,Fechado
ISS-C01-P05-002189,C01-P05,C01-E0251,Bug,Alta,2026-05-27 12:12:55,2026-06-20 12:12:55,Fechado
ISS-C01-P05-002190,C01-P05,C01-E0312,Bug,Alta,2026-05-01 12:52:14,2026-05-21 12:52:14,Fechado
ISS-C01-P05-002191,C01-P05,C01-E0237,Debito Tecnico,Alta,2026-05-13 09:50:12,,Em Andamento
ISS-C01-P05-002192,C01-P05,C01-E0178,Feature,Media,2026-05-27 11:43:25,,Aberto
ISS-C01-P05-002193,C01-P05,C01-E0031,Bug,Baixa,2026-05-31 20:10:37,2026-06-17 20:10:37,Fechado
ISS-C01-P05-002194,C01-P05,C01-E0031,Feature,Media,2026-05-04 14:49:48,,Aberto
ISS-C01-P05-002195,C01-P05,C01-E0085,Feature,Media,2026-05-15 07:21:55,,Aberto
ISS-C01-P05-002196,C01-P05,C01-E0109,Chore,Alta,2026-05-24 19:10:55,2026-06-23 19:10:55,Fechado
ISS-C01-P05-002197,C01-P05,C01-E0343,Feature,Baixa,2026-05-23 21:42:54,2026-06-30 21:42:54,Fechado
ISS-C01-P05-002198,C01-P05,C01-E0083,Bug,Critica,2026-05-10 21:55:10,,Aberto
ISS-C01-P05-002199,C01-P05,C01-E0147,Debito Tecnico,Media,2026-05-20 11:45:27,,Em Andamento
ISS-C01-P05-002200,C01-P05,C01-E0275,Feature,Media,2026-05-09 08:25:27,2026-05-28 08:25:27,Fechado
ISS-C01-P05-002201,C01-P05,C01-E0005,Debito Tecnico,Media,2026-05-03 10:49:39,,Aberto
ISS-C01-P05-002202,C01-P05,C01-E0040,Bug,Media,2026-05-27 10:20:40,,Em Andamento
ISS-C01-P05-002203,C01-P05,C01-E0152,Debito Tecnico,Media,2026-05-12 09:39:12,2026-05-27 09:39:12,Fechado
ISS-C01-P05-002204,C01-P05,C01-E0009,Feature,Critica,2026-05-03 12:42:23,2026-06-05 12:42:23,Fechado
ISS-C01-P05-002205,C01-P05,C01-E0203,Debito Tecnico,Media,2026-05-24 11:34:49,2026-06-19 11:34:49,Fechado
ISS-C01-P05-002206,C01-P05,C01-E0209,Debito Tecnico,Media,2026-05-13 18:21:19,2026-05-30 18:21:19,Fechado
ISS-C01-P05-002207,C01-P05,C01-E0287,Debito Tecnico,Baixa,2026-05-14 09:00:33,,Aberto
ISS-C01-P05-002208,C01-P05,C01-E0146,Feature,Media,2026-05-03 07:28:43,2026-06-09 07:28:43,Fechado
ISS-C01-P05-002209,C01-P05,C01-E0211,Debito Tecnico,Media,2026-05-07 09:50:00,2026-05-24 09:50:00,Fechado
ISS-C01-P05-002210,C01-P05,C01-E0005,Feature,Alta,2026-05-26 09:50:49,2026-06-07 09:50:49,Fechado
ISS-C01-P05-002211,C01-P05,C01-E0331,Bug,Media,2026-05-22 15:38:48,2026-06-08 15:38:48,Fechado
ISS-C01-P05-002212,C01-P05,C01-E0331,Bug,Alta,2026-05-23 18:32:58,2026-06-02 18:32:58,Fechado
ISS-C01-P05-002213,C01-P05,C01-E0143,Bug,Media,2026-05-11 11:28:29,,Em Andamento
ISS-C01-P05-002214,C01-P05,C01-E0049,Feature,Media,2026-05-25 19:17:16,2026-06-17 19:17:16,Fechado
ISS-C01-P05-002215,C01-P05,C01-E0351,Bug,Media,2026-05-11 09:30:58,2026-06-07 09:30:58,Fechado
ISS-C01-P05-002216,C01-P05,C01-E0073,Bug,Alta,2026-05-31 13:10:07,2026-07-13 13:10:07,Fechado
ISS-C01-P05-002217,C01-P05,C01-E0038,Bug,Baixa,2026-05-08 12:12:46,2026-06-08 12:12:46,Fechado
ISS-C01-P05-002218,C01-P05,C01-E0015,Chore,Alta,2026-05-16 15:59:23,2026-06-24 15:59:23,Fechado
ISS-C01-P05-002219,C01-P05,C01-E0078,Chore,Media,2026-05-14 08:18:49,,Em Andamento
ISS-C01-P05-002220,C01-P05,C01-E0027,Debito Tecnico,Baixa,2026-05-18 14:00:25,,Em Andamento
ISS-C01-P05-002221,C01-P05,C01-E0324,Chore,Media,2026-05-22 16:59:31,,Aberto
ISS-C01-P05-002222,C01-P05,C01-E0061,Debito Tecnico,Alta,2026-05-28 18:47:53,2026-07-03 18:47:53,Fechado
